Time,Curr. to A, Curr. to B,Temp. of A,Temp. of B,Voltage,Ant. azimuth,Switched ant.
29/02/2024 09:37:30,265.0,193.0,,,7.0,,
29/02/2024 09:37:35,265.0,193.0,,,7.0,,
29/02/2024 09:37:41,265.0,193.0,,,7.0,,
29/02/2024 09:37:46,265.0,193.0,,,7.0,,
29/02/2024 09:37:52,265.0,193.0,,,7.0,,
29/02/2024 09:37:57,265.0,193.0,,,7.0,,
29/02/2024 09:38:03,265.0,193.0,,,7.0,,
29/02/2024 09:38:08,265.0,193.0,,,7.0,,
29/02/2024 09:38:14,265.0,193.0,,,7.0,,
29/02/2024 09:38:19,265.0,193.0,,,7.0,,
29/02/2024 09:38:25,265.0,193.0,,,7.0,,
29/02/2024 09:38:30,265.0,193.0,,,7.0,,
29/02/2024 09:38:36,265.0,193.0,,,7.0,,
29/02/2024 09:38:41,265.0,193.0,,,7.0,,
29/02/2024 09:38:47,265.0,193.0,,,7.0,,
29/02/2024 09:38:52,265.0,193.0,,,7.0,,
29/02/2024 09:38:58,265.0,193.0,,,7.0,,
29/02/2024 09:39:04,265.0,193.0,,,7.0,,
29/02/2024 09:39:09,265.0,193.0,,,7.0,,
29/02/2024 09:39:15,265.0,193.0,,,7.0,,
29/02/2024 09:39:20,265.0,193.0,,,7.0,,
29/02/2024 09:39:26,265.0,193.0,,,7.0,,
29/02/2024 09:39:31,265.0,193.0,,,7.0,,
29/02/2024 09:39:37,265.0,193.0,,,7.0,,
29/02/2024 09:39:42,265.0,193.0,,,7.0,,
29/02/2024 09:39:48,265.0,193.0,,,7.0,,
29/02/2024 09:39:53,265.0,193.0,,,7.0,,
29/02/2024 09:39:59,265.0,193.0,,,7.0,,
29/02/2024 09:40:04,265.0,193.0,,,7.0,,
29/02/2024 09:40:10,265.0,193.0,,,7.0,,
29/02/2024 09:40:15,265.0,193.0,,,7.0,,
29/02/2024 09:40:21,265.0,193.0,,,7.0,,
29/02/2024 09:40:26,265.0,193.0,,,7.0,,
29/02/2024 09:40:32,265.0,193.0,,,7.0,,
29/02/2024 09:40:37,265.0,193.0,,,7.0,,
29/02/2024 09:40:43,265.0,193.0,,,7.0,,
29/02/2024 09:40:48,265.0,193.0,,,7.0,,
29/02/2024 09:40:54,265.0,193.0,,,7.0,,
29/02/2024 09:40:59,265.0,193.0,,,7.0,,
29/02/2024 09:41:05,265.0,193.0,,,7.0,,
29/02/2024 09:41:11,265.0,193.0,,,7.0,,
29/02/2024 09:41:16,265.0,193.0,,,7.0,,
29/02/2024 09:41:21,265.0,193.0,,,7.0,,
29/02/2024 09:41:22,265.0,193.0,,,7.0,,
29/02/2024 09:41:27,265.0,193.0,,,7.0,,
29/02/2024 09:41:33,265.0,193.0,,,7.0,,
29/02/2024 09:41:39,265.0,193.0,,,7.0,,
29/02/2024 09:41:44,265.0,193.0,,,7.0,,
29/02/2024 09:41:50,265.0,193.0,,,7.0,,
29/02/2024 09:41:55,265.0,193.0,,,7.0,,
29/02/2024 09:42:01,265.0,193.0,,,7.0,,
29/02/2024 09:42:06,265.0,193.0,,,7.0,,
29/02/2024 09:42:12,265.0,193.0,,,7.0,,
29/02/2024 09:42:17,265.0,193.0,,,7.0,,
29/02/2024 09:42:23,265.0,193.0,,,7.0,,
29/02/2024 09:42:28,265.0,193.0,,,7.0,,
29/02/2024 09:42:34,265.0,193.0,,,7.0,,
29/02/2024 09:42:39,265.0,193.0,,,7.0,,
29/02/2024 09:42:45,265.0,193.0,,,7.0,,
29/02/2024 09:42:50,265.0,193.0,,,7.0,,
29/02/2024 09:42:56,265.0,193.0,,,7.0,,
29/02/2024 09:43:01,265.0,193.0,,,7.0,,
29/02/2024 09:43:07,265.0,193.0,,,7.0,,
29/02/2024 09:43:12,265.0,193.0,,,7.0,,
29/02/2024 09:43:18,265.0,193.0,,,7.0,,
29/02/2024 09:43:23,265.0,193.0,,,7.0,,
29/02/2024 09:43:29,265.0,193.0,,,7.0,,
29/02/2024 09:43:34,265.0,193.0,,,7.0,,
29/02/2024 09:43:40,265.0,193.0,,,7.0,,
29/02/2024 09:43:45,265.0,193.0,,,7.0,,
29/02/2024 09:43:51,265.0,193.0,,,7.0,,
29/02/2024 09:43:56,265.0,193.0,,,7.0,,
29/02/2024 09:44:02,265.0,193.0,,,7.0,,
29/02/2024 09:44:08,265.0,193.0,,,7.0,,
29/02/2024 09:44:13,265.0,193.0,,,7.0,,
29/02/2024 09:44:19,265.0,193.0,,,7.0,,
29/02/2024 09:44:24,265.0,193.0,,,7.0,,
29/02/2024 09:44:30,265.0,193.0,,,7.0,,
29/02/2024 09:44:35,265.0,193.0,,,7.0,,
29/02/2024 09:44:41,265.0,193.0,,,7.0,,
29/02/2024 09:44:46,265.0,193.0,,,7.0,,
29/02/2024 09:44:52,265.0,193.0,,,7.0,,
29/02/2024 09:44:57,265.0,193.0,,,7.0,,
29/02/2024 09:45:03,265.0,193.0,,,7.0,,
29/02/2024 09:45:08,265.0,193.0,,,7.0,,
29/02/2024 09:45:14,265.0,193.0,,,7.0,,
29/02/2024 09:45:19,265.0,193.0,,,7.0,,
29/02/2024 09:45:25,265.0,193.0,,,7.0,,
29/02/2024 09:45:30,265.0,193.0,,,7.0,,
29/02/2024 09:45:36,265.0,193.0,,,7.0,,
29/02/2024 09:45:41,265.0,193.0,,,7.0,,
29/02/2024 09:45:47,265.0,193.0,,,7.0,,
29/02/2024 09:45:52,265.0,193.0,,,7.0,,
29/02/2024 09:45:58,265.0,193.0,,,7.0,,
29/02/2024 09:46:03,265.0,193.0,,,7.0,,
29/02/2024 09:46:09,265.0,193.0,,,7.0,,
29/02/2024 09:46:14,265.0,193.0,,,7.0,,
29/02/2024 09:46:20,265.0,193.0,,,7.0,,
29/02/2024 09:46:22,265.0,193.0,,,7.0,,
29/02/2024 09:46:26,265.0,193.0,,,7.0,,
29/02/2024 09:46:31,265.0,193.0,,,7.0,,
29/02/2024 09:46:37,265.0,193.0,,,7.0,,
29/02/2024 09:46:42,265.0,193.0,,,7.0,,
29/02/2024 09:46:48,265.0,193.0,,,7.0,,
29/02/2024 09:46:53,265.0,193.0,,,7.0,,
29/02/2024 09:46:59,265.0,193.0,,,7.0,,
29/02/2024 09:47:04,265.0,193.0,,,7.0,,
29/02/2024 09:47:10,265.0,193.0,,,7.0,,
29/02/2024 09:47:15,265.0,193.0,,,7.0,,
29/02/2024 09:47:21,265.0,193.0,,,7.0,,
29/02/2024 09:47:26,265.0,193.0,,,7.0,,
29/02/2024 09:47:32,265.0,193.0,,,7.0,,
29/02/2024 09:47:37,265.0,193.0,,,7.0,,
29/02/2024 09:47:43,265.0,193.0,,,7.0,,
29/02/2024 09:47:48,265.0,193.0,,,7.0,,
29/02/2024 09:47:54,265.0,193.0,,,7.0,,
29/02/2024 09:47:59,265.0,193.0,,,7.0,,
29/02/2024 09:48:05,265.0,193.0,,,7.0,,
29/02/2024 09:48:10,265.0,193.0,,,7.0,,
29/02/2024 09:48:16,265.0,193.0,,,7.0,,
29/02/2024 09:48:21,265.0,193.0,,,7.0,,
29/02/2024 09:48:27,265.0,193.0,,,7.0,,
29/02/2024 09:48:32,265.0,193.0,,,7.0,,
29/02/2024 09:48:38,265.0,193.0,,,7.0,,
29/02/2024 09:48:43,265.0,193.0,,,7.0,,
29/02/2024 09:48:49,265.0,193.0,,,7.0,,
29/02/2024 09:48:55,265.0,193.0,,,7.0,,
29/02/2024 09:49:00,265.0,193.0,,,7.0,,
29/02/2024 09:49:06,265.0,193.0,,,7.0,,
29/02/2024 09:49:11,265.0,193.0,,,7.0,,
29/02/2024 09:49:17,265.0,193.0,,,7.0,,
29/02/2024 09:49:22,265.0,193.0,,,7.0,,
29/02/2024 09:49:28,265.0,193.0,,,7.0,,
29/02/2024 09:49:33,265.0,193.0,,,7.0,,
29/02/2024 09:49:39,265.0,193.0,,,7.0,,
29/02/2024 09:49:44,265.0,193.0,,,7.0,,
29/02/2024 09:49:50,265.0,193.0,,,7.0,,
29/02/2024 09:49:55,265.0,193.0,,,7.0,,
29/02/2024 09:50:01,265.0,193.0,,,7.0,,
29/02/2024 09:50:06,265.0,193.0,,,7.0,,
29/02/2024 09:50:12,265.0,193.0,,,7.0,,
29/02/2024 09:50:17,265.0,193.0,,,7.0,,
29/02/2024 09:50:23,265.0,193.0,,,7.0,,
29/02/2024 09:50:29,265.0,193.0,,,7.0,,
29/02/2024 09:50:34,265.0,193.0,,,7.0,,
29/02/2024 09:50:40,265.0,193.0,,,7.0,,
29/02/2024 09:50:45,265.0,193.0,,,7.0,,
29/02/2024 09:50:51,265.0,193.0,,,7.0,,
29/02/2024 09:50:56,265.0,193.0,,,7.0,,
29/02/2024 09:51:02,265.0,193.0,,,7.0,,
29/02/2024 09:51:07,265.0,193.0,,,7.0,,
29/02/2024 09:51:13,265.0,193.0,,,7.0,,
29/02/2024 09:51:18,265.0,193.0,,,7.0,,
29/02/2024 09:51:22,265.0,193.0,,,7.0,,
29/02/2024 09:51:23,265.0,193.0,,,7.0,,
29/02/2024 09:51:24,265.0,193.0,,,7.0,,
29/02/2024 09:51:29,265.0,193.0,,,7.0,,
29/02/2024 09:51:35,265.0,193.0,,,7.0,,
29/02/2024 09:51:40,265.0,193.0,,,7.0,,
29/02/2024 09:51:46,265.0,193.0,,,7.0,,
29/02/2024 09:51:51,265.0,193.0,,,7.0,,
29/02/2024 09:51:57,265.0,193.0,,,7.0,,
29/02/2024 09:52:03,265.0,193.0,,,7.0,,
29/02/2024 09:52:08,265.0,193.0,,,7.0,,
29/02/2024 09:52:14,265.0,193.0,,,7.0,,
29/02/2024 09:52:19,265.0,193.0,,,7.0,,
29/02/2024 09:52:25,265.0,193.0,,,7.0,,
29/02/2024 09:52:30,265.0,193.0,,,7.0,,
29/02/2024 09:52:36,265.0,193.0,,,7.0,,
29/02/2024 09:52:41,265.0,193.0,,,7.0,,
29/02/2024 09:52:47,265.0,193.0,,,7.0,,
29/02/2024 09:52:52,265.0,193.0,,,7.0,,
29/02/2024 09:52:58,265.0,193.0,,,7.0,,
29/02/2024 09:53:03,265.0,193.0,,,7.0,,
29/02/2024 09:53:09,265.0,193.0,,,7.0,,
29/02/2024 09:53:14,265.0,193.0,,,7.0,,
29/02/2024 09:53:20,265.0,193.0,,,7.0,,
29/02/2024 09:53:25,265.0,193.0,,,7.0,,
29/02/2024 09:53:31,265.0,193.0,,,7.0,,
29/02/2024 09:53:36,265.0,193.0,,,7.0,,
29/02/2024 09:53:42,265.0,193.0,,,7.0,,
29/02/2024 09:53:47,265.0,193.0,,,7.0,,
29/02/2024 09:53:53,265.0,193.0,,,7.0,,
29/02/2024 09:53:58,265.0,193.0,,,7.0,,
29/02/2024 09:54:04,265.0,193.0,,,7.0,,
29/02/2024 09:54:09,265.0,193.0,,,7.0,,
29/02/2024 09:54:15,265.0,193.0,,,7.0,,
29/02/2024 09:54:20,265.0,193.0,,,7.0,,
29/02/2024 09:54:26,265.0,193.0,,,7.0,,
29/02/2024 09:54:31,265.0,193.0,,,7.0,,
29/02/2024 09:54:37,265.0,193.0,,,7.0,,
29/02/2024 09:54:42,265.0,193.0,,,7.0,,
29/02/2024 09:54:48,265.0,193.0,,,7.0,,
29/02/2024 09:54:53,265.0,193.0,,,7.0,,
29/02/2024 09:54:59,265.0,193.0,,,7.0,,
29/02/2024 09:55:04,265.0,193.0,,,7.0,,
29/02/2024 09:55:10,265.0,193.0,,,7.0,,
29/02/2024 09:55:16,265.0,193.0,,,7.0,,
29/02/2024 09:55:21,265.0,193.0,,,7.0,,
29/02/2024 09:55:27,265.0,193.0,,,7.0,,
29/02/2024 09:55:32,265.0,193.0,,,7.0,,
29/02/2024 09:55:38,265.0,193.0,,,7.0,,
29/02/2024 09:55:43,265.0,193.0,,,7.0,,
29/02/2024 09:55:49,265.0,193.0,,,7.0,,
29/02/2024 09:55:54,265.0,193.0,,,7.0,,
29/02/2024 09:56:00,265.0,193.0,,,7.0,,
29/02/2024 09:56:05,265.0,193.0,,,7.0,,
29/02/2024 09:56:11,265.0,193.0,,,7.0,,
29/02/2024 09:56:16,265.0,193.0,,,7.0,,
29/02/2024 09:56:22,265.0,193.0,,,7.0,,
29/02/2024 09:56:23,265.0,193.0,,,7.0,,
29/02/2024 09:56:27,265.0,193.0,,,7.0,,
29/02/2024 09:56:33,265.0,193.0,,,7.0,,
29/02/2024 09:56:38,265.0,193.0,,,7.0,,
29/02/2024 09:56:44,265.0,193.0,,,7.0,,
29/02/2024 09:56:49,265.0,193.0,,,7.0,,
29/02/2024 09:56:55,265.0,193.0,,,7.0,,
29/02/2024 09:57:00,265.0,193.0,,,7.0,,
29/02/2024 09:57:06,265.0,193.0,,,7.0,,
29/02/2024 09:57:11,265.0,193.0,,,7.0,,
29/02/2024 09:57:17,265.0,193.0,,,7.0,,
29/02/2024 09:57:22,265.0,193.0,,,7.0,,
29/02/2024 09:57:28,265.0,193.0,,,7.0,,
29/02/2024 09:57:33,265.0,193.0,,,7.0,,
29/02/2024 09:57:39,265.0,193.0,,,7.0,,
29/02/2024 09:57:44,265.0,193.0,,,7.0,,
29/02/2024 09:57:50,265.0,193.0,,,7.0,,
29/02/2024 09:57:55,265.0,193.0,,,7.0,,
29/02/2024 09:58:01,265.0,193.0,,,7.0,,
29/02/2024 09:58:06,265.0,193.0,,,7.0,,
29/02/2024 09:58:12,265.0,193.0,,,7.0,,
29/02/2024 09:58:17,265.0,193.0,,,7.0,,
29/02/2024 09:58:23,265.0,193.0,,,7.0,,
29/02/2024 09:58:29,265.0,193.0,,,7.0,,
29/02/2024 09:58:34,265.0,193.0,,,7.0,,
29/02/2024 09:58:40,265.0,193.0,,,7.0,,
29/02/2024 09:58:45,265.0,193.0,,,7.0,,
29/02/2024 09:58:51,265.0,193.0,,,7.0,,
29/02/2024 09:58:56,265.0,193.0,,,7.0,,
29/02/2024 09:59:02,265.0,193.0,,,7.0,,
29/02/2024 09:59:07,265.0,193.0,,,7.0,,
29/02/2024 09:59:13,265.0,193.0,,,7.0,,
29/02/2024 09:59:18,265.0,193.0,,,7.0,,
29/02/2024 09:59:24,265.0,193.0,,,7.0,,
29/02/2024 09:59:29,265.0,193.0,,,7.0,,
29/02/2024 09:59:35,265.0,193.0,,,7.0,,
29/02/2024 09:59:40,265.0,193.0,,,7.0,,
29/02/2024 09:59:46,265.0,193.0,,,7.0,,
29/02/2024 09:59:51,265.0,193.0,,,7.0,,
29/02/2024 09:59:57,265.0,193.0,,,7.0,,
29/02/2024 10:00:02,265.0,193.0,,,7.0,,
29/02/2024 10:00:08,265.0,193.0,,,7.0,,
29/02/2024 10:00:13,265.0,193.0,,,7.0,,
29/02/2024 10:00:19,265.0,193.0,,,7.0,,
29/02/2024 10:00:24,265.0,193.0,,,7.0,,
29/02/2024 10:00:30,265.0,193.0,,,7.0,,
29/02/2024 10:00:35,265.0,193.0,,,7.0,,
29/02/2024 10:00:41,265.0,193.0,,,7.0,,
29/02/2024 10:00:46,265.0,193.0,,,7.0,,
29/02/2024 10:00:52,265.0,193.0,,,7.0,,
29/02/2024 10:06:52,416.0,270.0,,,8.0,,
29/02/2024 10:07:00,756.0,793.0,,,11.0,,
29/02/2024 10:07:09,427.0,581.0,,,6.0,,
29/02/2024 10:07:17,309.0,582.0,,,6.0,,
29/02/2024 10:07:25,326.0,581.0,,,5.0,,
29/02/2024 10:07:59,674.0,122.0,,,7.0,,
29/02/2024 10:08:37,,,,,,,
29/02/2024 10:08:45,753.0,190.0,,,7.0,,
29/02/2024 10:08:54,266.0,654.0,,,5.0,,
29/02/2024 10:09:03,380.0,685.0,,,5.0,,
29/02/2024 10:09:09,380.0,685.0,,,5.0,,
29/02/2024 10:09:19,322.0,793.0,,,5.0,,
29/02/2024 10:09:30,398.0,163.0,,,5.0,,
29/02/2024 10:09:40,586.0,281.0,,,5.0,,
29/02/2024 10:09:48,586.0,281.0,,,5.0,,
29/02/2024 10:10:05,511.0,109.0,,,8.0,,
29/02/2024 10:10:30,229.0,318.0,,,8.0,,
29/02/2024 10:11:06,143.0,214.0,,,7.0,,
29/02/2024 10:19:55,270.0,415.0,,,7.0,,
29/02/2024 10:20:12,581.0,533.0,,,11.0,,
29/02/2024 10:20:20,582.0,251.0,,,6.0,,
29/02/2024 10:20:29,581.0,663.0,,,11.0,,
29/02/2024 10:20:46,396.0,167.0,,,11.0,,
29/02/2024 10:20:49,133.0,148.0,,,6.0,, 1
29/02/2024 10:20:51,133.0,148.0,,,6.0,, 1
29/02/2024 10:20:53,133.0,148.0,,,6.0,, 1 2
29/02/2024 10:20:57,2.0,1.0,,,2.0,, 1 2
29/02/2024 10:20:58,2.0,1.0,,,2.0,, 1 2 3
29/02/2024 10:21:02,2.0,1.0,,,2.0,, 1 3
29/02/2024 10:21:03,2.0,1.0,,,2.0,, 1 3
29/02/2024 10:21:08,3.0,2.0,,,2.0,, 3
29/02/2024 10:21:09,3.0,2.0,,,2.0,, 3
29/02/2024 10:21:10,3.0,2.0,,,2.0,,5
29/02/2024 10:21:17,1.0,3.0,,,1.0,,5
29/02/2024 10:21:38,216.0,211.0,,,5.0,,5
29/02/2024 10:21:46,216.0,211.0,,,5.0,,5
29/02/2024 10:22:11,349.0,242.0,,,11.0,,5
29/02/2024 10:22:53,160.0,389.0,,,11.0,,5
29/02/2024 10:30:29,,,,,,,
29/02/2024 10:30:37,152.0,624.0,,,6.0,,
29/02/2024 10:30:46,281.0,718.0,,,8.0,,
29/02/2024 10:30:55,667.0,141.0,,,5.0,,
29/02/2024 10:31:37,500.0,171.0,,,8.0,,
29/02/2024 10:32:04,524.0,207.0,,,7.0,,
29/02/2024 10:32:12,193.0,127.0,,,5.0,,
29/02/2024 10:32:29,144.0,316.0,,,8.0,,
29/02/2024 10:32:50,,,,,,,
29/02/2024 10:33:00,,,,,,,
29/02/2024 10:33:10,,,,,,,
29/02/2024 10:34:50,393.0,209.0,17.0,11.0,6.0,189.0 °,3
29/02/2024 10:35:03,326.0,581.0,17.0,11.0,5.0,189.0 °,3
29/02/2024 10:35:17,797.0,214.0,17.0,11.0,11.0,189.0 °,3
29/02/2024 10:35:38,239.0,433.0,18.0,14.0,7.0,129.0 °,3
29/02/2024 10:35:52,700.0,215.0,18.0,14.0,8.0,129.0 °,3
29/02/2024 10:36:05,694.0,466.0,18.0,14.0,7.0,129.0 °,3
29/02/2024 10:36:19,412.0,119.0,18.0,14.0,7.0,129.0 °,3
29/02/2024 10:36:32,190.0,472.0,18.0,14.0,7.0,129.0 °,3
29/02/2024 10:36:46,654.0,102.0,18.0,14.0,5.0,129.0 °,3
29/02/2024 10:36:59,685.0,597.0,18.0,14.0,8.0,129.0 °,3
29/02/2024 10:37:12,322.0,793.0,18.0,14.0,5.0,129.0 °,3
29/02/2024 10:37:33,486.0,281.0,16.0,13.0,6.0,326.0 °,4
29/02/2024 10:37:46,762.0,550.0,16.0,13.0,11.0,326.0 °,4
29/02/2024 10:37:59,419.0,410.0,16.0,13.0,8.0,326.0 °,4
29/02/2024 10:38:13,145.0,229.0,16.0,13.0,5.0,326.0 °,4
29/02/2024 10:38:31,375.0,456.0,11.0,13.0,9.0,194.0 °,2
29/02/2024 10:38:44,787.0,782.0,11.0,13.0,7.0,194.0 °,2
29/02/2024 10:38:58,235.0,617.0,11.0,13.0,7.0,194.0 °,2
29/02/2024 10:39:11,329.0,390.0,11.0,13.0,5.0,194.0 °,2
29/02/2024 10:39:25,623.0,174.0,11.0,13.0,8.0,194.0 °,2
29/02/2024 10:39:38,363.0,629.0,11.0,13.0,6.0,194.0 °,2
29/02/2024 10:40:16,400.0,396.0,14.0,16.0,11.0,305.0 °,4
29/02/2024 10:40:30,269.0,571.0,14.0,16.0,11.0,305.0 °,4
29/02/2024 10:44:03,136.0,153.0,12.0,19.0,7.0,73.0 °,1
29/02/2024 10:47:54,153.0,604.0,12.0,14.0,6.0,293.0 °,4
29/02/2024 10:48:08,267.0,415.0,12.0,14.0,11.0,293.0 °,4
29/02/2024 10:48:21,329.0,681.0,12.0,14.0,6.0,293.0 °,4
29/02/2024 10:48:35,329.0,681.0,12.0,14.0,6.0,293.0 °,4
29/02/2024 10:48:48,369.0,381.0,12.0,14.0,10.0,293.0 °,4
29/02/2024 10:49:01,103.0,666.0,12.0,14.0,8.0,293.0 °,4
29/02/2024 10:49:15,155.0,654.0,12.0,14.0,8.0,293.0 °,4
29/02/2024 10:49:28,421.0,566.0,12.0,14.0,10.0,293.0 °,4
29/02/2024 10:49:42,580.0,337.0,12.0,14.0,5.0,293.0 °,4
29/02/2024 10:49:55,262.0,533.0,12.0,14.0,5.0,293.0 °,4
29/02/2024 10:50:08,599.0,377.0,12.0,14.0,5.0,293.0 °,4
29/02/2024 10:50:22,543.0,687.0,12.0,14.0,7.0,293.0 °,4
29/02/2024 10:50:35,155.0,130.0,12.0,14.0,5.0,293.0 °,4
29/02/2024 10:50:42,,,,,,,
29/02/2024 10:51:10,275.0,478.0,10.0,11.0,8.0,116.0 °,1
29/02/2024 10:51:24,785.0,650.0,10.0,11.0,6.0,116.0 °,1
29/02/2024 10:51:37,450.0,367.0,10.0,11.0,5.0,116.0 °,1
29/02/2024 10:55:42,301.0,441.0,17.0,10.0,7.0,232.0 °,4
29/02/2024 10:55:53,526.0,173.0,17.0,10.0,5.0,232.0 °,4
29/02/2024 10:56:06,631.0,152.0,17.0,10.0,5.0,232.0 °,4
29/02/2024 10:56:17,631.0,152.0,17.0,10.0,5.0,232.0 °,4
29/02/2024 10:57:13,350.0,138.0,14.0,16.0,5.0,89.0 °,2
29/02/2024 10:57:40,160.0,177.0,12.0,10.0,9.0,5.0 °,1
29/02/2024 10:57:53,636.0,140.0,12.0,10.0,6.0,5.0 °,1
29/02/2024 10:58:07,237.0,628.0,12.0,10.0,10.0,5.0 °,1
29/02/2024 10:58:20,589.0,115.0,12.0,10.0,10.0,5.0 °,1
29/02/2024 10:59:55,271.0,487.0,11.0,11.0,9.0,233.0 °,4
29/02/2024 11:00:08,676.0,463.0,11.0,11.0,9.0,233.0 °,4
29/02/2024 11:00:20,403.0,758.0,11.0,11.0,8.0,233.0 °,4
29/02/2024 11:00:33,287.0,287.0,11.0,11.0,8.0,233.0 °,4
29/02/2024 11:00:47,135.0,220.0,11.0,11.0,9.0,233.0 °,4
29/02/2024 11:01:54,196.0,391.0,14.0,18.0,8.0,355.0 °,3
29/02/2024 11:01:55,196.0,391.0,14.0,18.0,8.0,355.0 °,3
29/02/2024 11:02:07,303.0,485.0,14.0,18.0,11.0,355.0 °,3
29/02/2024 11:02:21,303.0,485.0,14.0,18.0,11.0,355.0 °,3
29/02/2024 11:02:31,711.0,559.0,14.0,18.0,11.0,355.0 °,3
29/02/2024 11:02:34,711.0,559.0,14.0,18.0,11.0,355.0 °,3
29/02/2024 11:02:45,341.0,135.0,14.0,18.0,5.0,355.0 °,3
29/02/2024 11:02:59,572.0,601.0,14.0,18.0,8.0,355.0 °,3
29/02/2024 11:03:25,530.0,747.0,14.0,11.0,6.0,14.0 °,2
29/02/2024 11:06:13,138.0,265.0,15.0,10.0,6.0,262.0 °,1
29/02/2024 11:06:41,695.0,123.0,15.0,10.0,10.0,262.0 °,1
29/02/2024 11:07:15,120.0,290.0,12.0,13.0,8.0,20.0 °,1
29/02/2024 11:07:38,183.0,657.0,12.0,13.0,8.0,20.0 °,1
29/02/2024 11:07:51,354.0,324.0,17.0,11.0,10.0,178.0 °,3
29/02/2024 11:08:21,377.0,206.0,16.0,19.0,6.0,314.0 °,4
29/02/2024 11:08:35,378.0,111.0,10.0,15.0,7.0,319.0 °,2
29/02/2024 11:09:04,214.0,791.0,16.0,16.0,8.0,20.0 °,1
29/02/2024 11:09:32,179.0,412.0,17.0,18.0,9.0,282.0 °,2
29/02/2024 11:09:45,331.0,497.0,14.0,17.0,11.0,231.0 °,4
29/02/2024 11:09:59,789.0,759.0,15.0,18.0,6.0,155.0 °,1
29/02/2024 11:10:12,461.0,289.0,16.0,15.0,9.0,69.0 °,2
29/02/2024 11:10:26,472.0,367.0,16.0,14.0,7.0,184.0 °,3
29/02/2024 11:10:42,456.0,259.0,13.0,12.0,8.0,39.0 °,4
29/02/2024 11:10:56,251.0,600.0,13.0,12.0,8.0,39.0 °,4
29/02/2024 11:11:09,292.0,760.0,13.0,12.0,9.0,39.0 °,4
29/02/2024 11:11:29,166.0,410.0,12.0,10.0,7.0,68.0 °,4
29/02/2024 11:11:41,497.0,478.0,12.0,19.0,7.0,186.0 °,4
29/02/2024 11:11:55,172.0,212.0,18.0,16.0,10.0,167.0 °,3
29/02/2024 11:12:08,793.0,482.0,11.0,15.0,9.0,154.0 °,3
29/02/2024 11:12:24,368.0,281.0,11.0,12.0,10.0,242.0 °,2
29/02/2024 11:12:35,368.0,281.0,11.0,12.0,10.0,242.0 °,2
29/02/2024 11:12:49,625.0,506.0,19.0,13.0,6.0,204.0 °,2
29/02/2024 11:13:02,723.0,567.0,19.0,13.0,6.0,204.0 °,2
29/02/2024 11:13:16,571.0,741.0,19.0,13.0,9.0,204.0 °,2
29/02/2024 11:13:29,571.0,774.0,19.0,13.0,8.0,204.0 °,2
29/02/2024 11:13:43,429.0,644.0,19.0,13.0,5.0,204.0 °,2
29/02/2024 11:13:56,469.0,657.0,19.0,13.0,9.0,204.0 °,2
29/02/2024 11:14:10,469.0,657.0,19.0,13.0,9.0,204.0 °,2
29/02/2024 11:14:23,516.0,597.0,19.0,13.0,5.0,204.0 °,2
29/02/2024 11:14:36,452.0,428.0,19.0,13.0,9.0,204.0 °,2
29/02/2024 11:14:50,503.0,480.0,19.0,13.0,11.0,204.0 °,2
29/02/2024 11:15:03,267.0,421.0,19.0,13.0,5.0,204.0 °,2
